sales_region_code,item_code,first_cate_code,secnod_cate_code,ds,yhat
102,20230,306,407,2017-10,428.32145624438186
102,20230,306,407,2017-11,766.1557148819505
102,20230,306,407,2017-12,1104.1150749193607
102,20230,306,407,2018-01,649.951982391434
102,20230,306,407,2018-02,201.64585201131672
102,20230,306,407,2018-03,343.162643772651
102,20230,306,407,2018-04,183.2319772959595
102,20230,306,407,2018-05,104.29236244738966
102,20230,306,407,2018-06,70.48267695332149
102,20230,306,407,2018-07,5.1138732579943795
102,20230,306,407,2018-08,0.0
102,20230,306,407,2018-09,0.0
102,20230,306,407,2018-10,0.0
102,20230,306,407,2018-11,0.0
102,20230,306,407,2018-12,0.0
102,20230,306,407,2019-01,0.0
102,20230,306,407,2019-02,0.0
102,20230,306,407,2019-03,0.0
102,20235,303,411,2015-09,0.0
102,20235,303,411,2015-10,0.0
102,20235,303,411,2015-11,0.0
102,20235,303,411,2015-12,0.0
102,20235,303,411,2016-01,0.0
102,20235,303,411,2016-02,0.0
102,20235,303,411,2016-03,0.0
102,20235,303,411,2016-04,0.0
102,20235,303,411,2016-05,0.0
102,20235,303,411,2016-06,0.0
102,20235,303,411,2016-07,0.0
102,20235,303,411,2016-08,0.0
102,20235,303,411,2016-09,0.0
102,20235,303,411,2016-10,0.0
102,20235,303,411,2016-11,0.0
102,20235,303,411,2016-12,0.0
102,20235,303,411,2017-01,0.0
102,20235,303,411,2017-02,0.0
102,20235,303,411,2017-03,0.0
102,20235,303,411,2017-04,0.0
102,20235,303,411,2017-05,0.0
102,20235,303,411,2017-06,0.0
102,20235,303,411,2017-07,0.0
102,20235,303,411,2017-08,0.0
102,20235,303,411,2017-09,0.0
102,20235,303,411,2017-10,0.0
102,20235,303,411,2017-11,0.0
102,20235,303,411,2017-12,0.0
102,20235,303,411,2018-01,2.057433929539578
102,20235,303,411,2018-02,3.3425827012993308
102,20235,303,411,2018-03,5.251216435249425
102,20235,303,411,2018-04,1.4703059088438408
102,20235,303,411,2018-05,17.310569286432294
102,20235,303,411,2018-06,124.9936664893608
102,20235,303,411,2018-07,32.27244373738234
102,20235,303,411,2018-08,84.11468912768287
102,20235,303,411,2018-09,73.59678127251775
102,20235,303,411,2018-10,5.115563815994642
102,20235,303,411,2018-11,121.86256840276936
102,20235,303,411,2018-12,33.38294767247305
102,20235,303,411,2019-01,104.85217861213785
102,20235,303,411,2019-02,78.24456154831923
102,20235,303,411,2019-03,48.647149979224224
102,20251,303,406,2015-09,0.0
102,20251,303,406,2015-10,0.0
102,20251,303,406,2015-11,0.0
102,20251,303,406,2015-12,0.0
102,20251,303,406,2016-01,0.0
102,20251,303,406,2016-02,0.0
102,20251,303,406,2016-03,0.0
102,20251,303,406,2016-04,0.0
102,20251,303,406,2016-05,0.0
102,20251,303,406,2016-06,0.0
102,20251,303,406,2016-07,0.0
102,20251,303,406,2016-08,0.0
102,20251,303,406,2016-09,0.0
102,20251,303,406,2016-10,0.0
102,20251,303,406,2016-11,0.0
102,20251,303,406,2016-12,0.03884089818199758
102,20251,303,406,2017-01,0.051268499403540876
102,20251,303,406,2017-02,0.07546244384999926
102,20251,303,406,2017-03,0.19618203224403571
102,20251,303,406,2017-04,0.15467983454642315
102,20251,303,406,2017-05,0.16005159279266726
102,20251,303,406,2017-06,0.4462634952245277
102,20251,303,406,2017-07,0.6363257357979127
102,20251,303,406,2017-08,0.6820468837337905
102,20251,303,406,2017-09,0.5011327567817394
102,20251,303,406,2017-10,1.0044200792230316
102,20251,303,406,2017-11,2.1022284275828684
102,20251,303,406,2017-12,5.762382634134113
102,20251,303,406,2018-01,11.008727976442687
102,20251,303,406,2018-02,8.14599791796011
102,20251,303,406,2018-03,37.72397067011043
102,20251,303,406,2018-04,31.442101377094737
102,20251,303,406,2018-05,33.27388893111743
102,20251,303,406,2018-06,90.21940344218689
102,20251,303,406,2018-07,129.74568092168286
102,20251,303,406,2018-08,128.8912480290861
102,20251,303,406,2018-09,84.78810957523774
102,20251,303,406,2018-10,125.76712204518196
102,20251,303,406,2018-11,106.91175308554887
102,20251,303,406,2018-12,118.25389634181899
102,20251,303,406,2019-01,128.89301088631825
102,20251,303,406,2019-02,100.69971940229378
102,20251,303,406,2019-03,169.50357328497807
102,20252,306,407,2015-09,0.0
102,20252,306,407,2015-10,0.0
102,20252,306,407,2015-11,0.0
102,20252,306,407,2015-12,0.0
102,20252,306,407,2016-01,0.0
102,20252,306,407,2016-02,0.0
102,20252,306,407,2016-03,0.0
102,20252,306,407,2016-04,0.0
102,20252,306,407,2016-05,0.0
102,20252,306,407,2016-06,0.07172942790430861
102,20252,306,407,2016-07,3.347570152770558
102,20252,306,407,2016-08,6.233130245725028
102,20252,306,407,2016-09,8.526155599817459
102,20252,306,407,2016-10,6.131302913814673
102,20252,306,407,2016-11,19.904032997022124
102,20252,306,407,2016-12,14.054781334300397
102,20252,306,407,2017-01,52.182986894989696
102,20252,306,407,2017-02,0.28662474535785365
102,20252,306,407,2017-03,77.26972988069653
102,20252,306,407,2017-04,52.147803207303305
102,20252,306,407,2017-05,60.22596108494801
102,20252,306,407,2017-06,57.730050328708366
102,20252,306,407,2017-07,395.19364672534493
102,20252,306,407,2017-08,523.2702282637009
102,20252,306,407,2017-09,603.644237620182
102,20252,306,407,2017-10,359.5805176962392
102,20252,306,407,2017-11,1142.855221225351
102,20252,306,407,2017-12,729.9888061172009
102,20252,306,407,2018-01,2865.727681778121
102,20252,306,407,2018-02,52.78279922716497
102,20252,306,407,2018-03,1517.7779423886648
102,20252,306,407,2018-04,728.5747652953768
102,20252,306,407,2018-05,538.784670789905
102,20252,306,407,2018-06,337.01660799804216
102,20252,306,407,2018-07,1677.6268934749587
102,20252,306,407,2018-08,1915.6782924328588
102,20252,306,407,2018-09,1914.0201873249885
102,20252,306,407,2018-10,976.5499781993578
102,20252,306,407,2018-11,2974.683140566095
102,20252,306,407,2018-12,1725.7457778081625
102,20252,306,407,2019-01,6512.714946143999
102,20252,306,407,2019-02,29.83192135630094
102,20252,306,407,2019-03,2918.2652121200317
102,20253,306,407,2015-09,0.0
102,20253,306,407,2015-10,0.0
102,20253,306,407,2015-11,0.0
102,20253,306,407,2015-12,0.0
102,20253,306,407,2016-01,0.0
102,20253,306,407,2016-02,0.0
102,20253,306,407,2016-03,0.7974862224747487
102,20253,306,407,2016-04,0.0
102,20253,306,407,2016-05,0.0
102,20253,306,407,2016-06,0.0
102,20253,306,407,2016-07,0.0
102,20253,306,407,2016-08,0.0
102,20253,306,407,2016-09,0.0
102,20253,306,407,2016-10,0.0
102,20253,306,407,2016-11,0.0
102,20253,306,407,2016-12,0.0
102,20253,306,407,2017-01,0.0
102,20253,306,407,2017-02,0.0
102,20253,306,407,2017-03,0.8742583111957871
102,20253,306,407,2017-04,0.0
102,20253,306,407,2017-05,0.0
102,20253,306,407,2017-06,0.0
102,20253,306,407,2017-07,0.0
102,20253,306,407,2017-08,0.0
102,20253,306,407,2017-09,0.0
102,20253,306,407,2017-10,6.5452029487989165
102,20253,306,407,2017-11,27.81744293651819
102,20253,306,407,2017-12,24.23987422324136
102,20253,306,407,2018-01,74.64782918530213
102,20253,306,407,2018-02,95.35567209559261
102,20253,306,407,2018-03,0.0
102,20253,306,407,2018-04,1545.1838501331886
102,20253,306,407,2018-05,1757.2672273335293
102,20253,306,407,2018-06,2084.057947500739
102,20253,306,407,2018-07,583.549454207578
102,20253,306,407,2018-08,2332.0373520599433
102,20253,306,407,2018-09,12071.311911156683
102,20253,306,407,2018-10,13854.331491533156
102,20253,306,407,2018-11,11828.047228803767
102,20253,306,407,2018-12,4116.825106933576
102,20253,306,407,2019-01,8376.147381923976
102,20253,306,407,2019-02,6674.5003211571475
102,20253,306,407,2019-03,0.0
102,20261,304,409,2015-09,0.0
102,20261,304,409,2015-10,0.0005657578122728518
102,20261,304,409,2015-11,0.0
102,20261,304,409,2015-12,0.0
102,20261,304,409,2016-01,0.0
102,20261,304,409,2016-02,0.001700570639045193
102,20261,304,409,2016-03,0.008094558641089725
102,20261,304,409,2016-04,0.011627540835595133
102,20261,304,409,2016-05,0.016735240750135754
102,20261,304,409,2016-06,0.020244619541174895
102,20261,304,409,2016-07,0.012654924402224564
102,20261,304,409,2016-08,0.005381698923501575
102,20261,304,409,2016-09,0.0011329563169505067
102,20261,304,409,2016-10,0.0
102,20261,304,409,2016-11,0.09540482000169173
102,20261,304,409,2016-12,0.02545421307046792
102,20261,304,409,2017-01,0.02876084700398155
102,20261,304,409,2017-02,0.039940685911261674
102,20261,304,409,2017-03,0.06428207160184697
102,20261,304,409,2017-04,0.06153710015923946
102,20261,304,409,2017-05,0.07224053966022852
102,20261,304,409,2017-06,0.06443207491439099
102,20261,304,409,2017-07,0.00912573982303001
102,20261,304,409,2017-08,0.0
102,20261,304,409,2017-09,0.006125865175636606
102,20261,304,409,2017-10,0.026382895255681157
102,20261,304,409,2017-11,0.0
102,20261,304,409,2017-12,0.0
102,20261,304,409,2018-01,0.0
102,20261,304,409,2018-02,0.0
102,20261,304,409,2018-03,0.0
102,20261,304,409,2018-04,0.0
102,20261,304,409,2018-05,0.0
102,20261,304,409,2018-06,1.6336851353090853
102,20261,304,409,2018-07,1.8359429676103876
102,20261,304,409,2018-08,1.405377287170108
102,20261,304,409,2018-09,0.0
102,20261,304,409,2018-10,0.0
102,20261,304,409,2018-11,25.712772807071545
102,20261,304,409,2018-12,6.155611873922113
102,20261,304,409,2019-01,15.243681690728632
102,20261,304,409,2019-02,15.462119573910476
102,20261,304,409,2019-03,18.102781150985155
102,20271,306,407,2015-09,486.64408058994394
102,20271,306,407,2015-10,448.6276094102246
102,20271,306,407,2015-11,1400.775320677203
102,20271,306,407,2015-12,949.6425859249618
102,20271,306,407,2016-01,613.4892324144434
102,20271,306,407,2016-02,285.17346679017896
102,20271,306,407,2016-03,879.8956797131523
102,20271,306,407,2016-04,916.5527560807124
102,20271,306,407,2016-05,613.8856550260157
102,20271,306,407,2016-06,499.8464126334576
102,20271,306,407,2016-07,504.2401818865273
102,20271,306,407,2016-08,642.5753494984318
102,20271,306,407,2016-09,269.09515284829496
102,20271,306,407,2016-10,271.6145523509615
102,20271,306,407,2016-11,731.0642405548697
102,20271,306,407,2016-12,486.2464740755862
102,20271,306,407,2017-01,265.16143220619153
102,20271,306,407,2017-02,160.40156998721608
102,20271,306,407,2017-03,388.84889007572053
102,20271,306,407,2017-04,381.24411319699055
102,20271,306,407,2017-05,239.68500709409847
102,20271,306,407,2017-06,182.14027239026987
102,20271,306,407,2017-07,158.60357054804388
102,20271,306,407,2017-08,181.95469589128606
102,20271,306,407,2017-09,66.27827416832936
102,20271,306,407,2017-10,49.16355802522853
102,20271,306,407,2017-11,101.40429205844283
102,20271,306,407,2017-12,54.106892106311264
102,20271,306,407,2018-01,29.222609956536527
102,20271,306,407,2018-02,8.52144726881954
102,20271,306,407,2018-03,27.587828512262053
102,20271,306,407,2018-04,20.192391402989372
102,20271,306,407,2018-05,7.5124930074859755
102,20271,306,407,2018-06,0.002563304571031988
102,20271,306,407,2018-07,0.0
102,20271,306,407,2018-08,0.0
102,20271,306,407,2018-09,0.0
102,20271,306,407,2018-10,0.0
102,20271,306,407,2018-11,0.0
102,20271,306,407,2018-12,0.0
102,20271,306,407,2019-01,0.0
102,20271,306,407,2019-02,0.0
102,20271,306,407,2019-03,0.0
102,20272,308,404,2015-09,0.0
102,20272,308,404,2015-10,0.0
102,20272,308,404,2015-11,0.0
102,20272,308,404,2015-12,0.0
102,20272,308,404,2016-01,0.0
102,20272,308,404,2016-02,0.0
102,20272,308,404,2016-03,0.0
102,20272,308,404,2016-04,0.0
102,20272,308,404,2016-05,0.0
102,20272,308,404,2016-06,0.0
102,20272,308,404,2016-07,0.0
102,20272,308,404,2016-08,0.0
102,20272,308,404,2016-09,0.0
102,20272,308,404,2016-10,0.14194210598650486
102,20272,308,404,2016-11,17.67625624946842
102,20272,308,404,2016-12,42.86575604996826
102,20272,308,404,2017-01,32.47164334894255
102,20272,308,404,2017-02,21.590294464987977
102,20272,308,404,2017-03,22.70388205250453
102,20272,308,404,2017-04,106.44009190697511
102,20272,308,404,2017-05,13.981355671159617
102,20272,308,404,2017-06,41.222011958980474
102,20272,308,404,2017-07,10.308308908413316
102,20272,308,404,2017-08,4.1404021737739765
102,20272,308,404,2017-09,107.86252300868769
102,20272,308,404,2017-10,19.119956558097115
102,20272,308,404,2017-11,309.66623075772185
102,20272,308,404,2017-12,363.4542313720688
102,20272,308,404,2018-01,261.64334914569315
102,20272,308,404,2018-02,69.39448107816527
102,20272,308,404,2018-03,82.42042765684002
102,20272,308,404,2018-04,403.96179229204324
102,20272,308,404,2018-05,45.4249784781828
102,20272,308,404,2018-06,123.47179688812709
102,20272,308,404,2018-07,37.3195183221897
102,20272,308,404,2018-08,12.93379760233631
102,20272,308,404,2018-09,321.2756658840177
102,20272,308,404,2018-10,77.13272589403778
102,20272,308,404,2018-11,925.4959854923376
102,20272,308,404,2018-12,998.6716349631383
102,20272,308,404,2019-01,701.2380861748027
102,20272,308,404,2019-02,287.5806754248151
102,20272,308,404,2019-03,154.55673910032039
102,20276,306,407,2015-09,0.0
102,20276,306,407,2015-10,0.0
102,20276,306,407,2015-11,0.0
102,20276,306,407,2015-12,3873.4709746735657
102,20276,306,407,2016-01,3409.9380255388032
102,20276,306,407,2016-02,2432.825584295337
102,20276,306,407,2016-03,3986.77522923063
102,20276,306,407,2016-04,3045.3903058708834
102,20276,306,407,2016-05,3150.791580444611
102,20276,306,407,2016-06,1182.1121904693703
102,20276,306,407,2016-07,1889.5513521035662
102,20276,306,407,2016-08,0.0
102,20276,306,407,2016-09,0.0
102,20276,306,407,2016-10,0.0
102,20276,306,407,2016-11,1.640723052046467
102,20276,306,407,2016-12,271.1237255193056
102,20276,306,407,2017-01,87.74034554440615
102,20276,306,407,2017-02,77.02499869357679
102,20276,306,407,2017-03,47.98092292497175
102,20276,306,407,2017-04,14.108628403157693
102,20276,306,407,2017-05,12.347533934713198
102,20276,306,407,2017-06,4.298888756859077
102,20276,306,407,2017-07,6.211818511121309
102,20276,306,407,2017-08,0.0
102,20276,306,407,2017-09,0.0
102,20276,306,407,2017-10,0.03459902792651033
102,20276,306,407,2017-11,0.06605709601258583
102,20276,306,407,2017-12,0.0
102,20276,306,407,2018-01,0.0
102,20276,306,407,2018-02,0.0
102,20276,306,407,2018-03,0.0
102,20276,306,407,2018-04,0.0
102,20276,306,407,2018-05,0.0
102,20276,306,407,2018-06,0.0
102,20276,306,407,2018-07,0.0
102,20276,306,407,2018-08,1.0288257132423053
102,20276,306,407,2018-09,0.49196314349518566
102,20276,306,407,2018-10,0.49185014088207035
102,20276,306,407,2018-11,0.19563100404410125
102,20276,306,407,2018-12,0.0
102,20276,306,407,2019-01,0.0
102,20276,306,407,2019-02,0.0
102,20276,306,407,2019-03,0.0
102,20283,306,407,2015-09,6947.239299950744
102,20283,306,407,2015-10,5498.000889226727
102,20283,306,407,2015-11,10217.495845547453
102,20283,306,407,2015-12,10764.332476628182
102,20283,306,407,2016-01,8970.09781381718
102,20283,306,407,2016-02,5633.808535862482
102,20283,306,407,2016-03,8513.67241887147
102,20283,306,407,2016-04,13362.342073102118
102,20283,306,407,2016-05,11311.49354911121
102,20283,306,407,2016-06,11677.241593823826
102,20283,306,407,2016-07,7634.190094713981
102,20283,306,407,2016-08,6885.803069362542
102,20283,306,407,2016-09,5773.613898850421
102,20283,306,407,2016-10,5095.367873108259
102,20283,306,407,2016-11,8674.124473623222
102,20283,306,407,2016-12,9017.006356105878
102,20283,306,407,2017-01,5506.015264635624
102,20283,306,407,2017-02,7271.120885395673
102,20283,306,407,2017-03,7257.5497100042485
102,20283,306,407,2017-04,11403.389044003168
102,20283,306,407,2017-05,9862.813426573384
102,20283,306,407,2017-06,10291.473314904728
102,20283,306,407,2017-07,6778.803226059494
102,20283,306,407,2017-08,6240.012798472513
102,20283,306,407,2017-09,5338.103623543573
102,20283,306,407,2017-10,4634.59023508634
102,20283,306,407,2017-11,8152.60380938267
102,20283,306,407,2017-12,8562.752565671497
102,20283,306,407,2018-01,7420.49762553616
102,20283,306,407,2018-02,5005.975536862585
102,20283,306,407,2018-03,7072.389474502632
102,20283,306,407,2018-04,10934.67483343652
102,20283,306,407,2018-05,9616.250317336175
102,20283,306,407,2018-06,10063.565517025787
102,20283,306,407,2018-07,6493.549148237602
102,20283,306,407,2018-08,6072.7242390350175
102,20283,306,407,2018-09,5192.025293047367
102,20283,306,407,2018-10,4517.83711459598
102,20283,306,407,2018-11,7849.286976142718
102,20283,306,407,2018-12,8296.467409864437
102,20283,306,407,2019-01,7216.149965523597
102,20283,306,407,2019-02,7431.664210778519
102,20283,306,407,2019-03,6680.979829940116
102,20284,304,409,2015-09,0.0
102,20284,304,409,2015-10,0.0
102,20284,304,409,2015-11,0.0
102,20284,304,409,2015-12,0.0
102,20284,304,409,2016-01,0.0
102,20284,304,409,2016-02,0.0
102,20284,304,409,2016-03,0.0
102,20284,304,409,2016-04,0.0
102,20284,304,409,2016-05,0.0
102,20284,304,409,2016-06,0.006116797284389975
102,20284,304,409,2016-07,0.036227784706305444
102,20284,304,409,2016-08,0.0
102,20284,304,409,2016-09,0.0
102,20284,304,409,2016-10,0.0
102,20284,304,409,2016-11,0.0
102,20284,304,409,2016-12,0.0
102,20284,304,409,2017-01,0.0
102,20284,304,409,2017-02,0.0
102,20284,304,409,2017-03,0.0
102,20284,304,409,2017-04,0.0
102,20284,304,409,2017-05,0.0
102,20284,304,409,2017-06,0.0
102,20284,304,409,2017-07,0.060942210210494376
102,20284,304,409,2017-08,0.0
102,20284,304,409,2017-09,0.0
102,20284,304,409,2017-10,0.0
102,20284,304,409,2017-11,0.015371236544266238
102,20284,304,409,2017-12,0.480092787163923
102,20284,304,409,2018-01,0.9755085411995854
102,20284,304,409,2018-02,1.7247568638394006
102,20284,304,409,2018-03,6.915549903510925
102,20284,304,409,2018-04,14.00806713689336
102,20284,304,409,2018-05,30.615809879939402
102,20284,304,409,2018-06,0.48923580473853523
102,20284,304,409,2018-07,0.0
102,20284,304,409,2018-08,216.6957196040668
102,20284,304,409,2018-09,184.20152972809947
102,20284,304,409,2018-10,775.5879715999658
102,20284,304,409,2018-11,137.02301002619728
102,20284,304,409,2018-12,255.78627488816414
102,20284,304,409,2019-01,359.8117569805538
102,20284,304,409,2019-02,489.0982149128497
102,20284,304,409,2019-03,607.239190461065
102,20285,305,412,2015-09,2574.759418067212
102,20285,305,412,2015-10,2929.773516120023
102,20285,305,412,2015-11,2665.149051875105
102,20285,305,412,2015-12,7039.579239224137
102,20285,305,412,2016-01,6050.822009700222
102,20285,305,412,2016-02,2173.9855043031685
102,20285,305,412,2016-03,3989.741239123127
102,20285,305,412,2016-04,3580.1352730406143
102,20285,305,412,2016-05,998.9374438280992
102,20285,305,412,2016-06,183.0565024075271
102,20285,305,412,2016-07,181.19281147945154
102,20285,305,412,2016-08,0.0
102,20285,305,412,2016-09,323.3795149578994
102,20285,305,412,2016-10,215.28899183953914
102,20285,305,412,2016-11,83.12624422171086
102,20285,305,412,2016-12,63.901583382418075
102,20285,305,412,2017-01,0.4914945258872495
102,20285,305,412,2017-02,0.0
102,20285,305,412,2017-03,0.0
102,20285,305,412,2017-04,0.0
102,20285,305,412,2017-05,0.0
102,20285,305,412,2017-06,0.0
102,20285,305,412,2017-07,0.0
102,20285,305,412,2017-08,1.4029677457810443
102,20285,305,412,2017-09,0.0
102,20285,305,412,2017-10,0.0
102,20285,305,412,2017-11,0.0
102,20285,305,412,2017-12,0.0
102,20285,305,412,2018-01,0.0
102,20285,305,412,2018-02,0.0
102,20285,305,412,2018-03,0.0
102,20285,305,412,2018-04,0.0
102,20285,305,412,2018-05,0.0
102,20285,305,412,2018-06,0.0
102,20285,305,412,2018-07,0.0
102,20285,305,412,2018-08,2.0017360289730686
102,20285,305,412,2018-09,0.0
102,20285,305,412,2018-10,0.0
102,20285,305,412,2018-11,0.0
102,20285,305,412,2018-12,0.0
102,20285,305,412,2019-01,0.0
102,20285,305,412,2019-02,0.0
102,20285,305,412,2019-03,0.0
102,20304,302,408,2015-09,0.0
102,20304,302,408,2015-10,0.0
102,20304,302,408,2015-11,0.0
102,20304,302,408,2015-12,0.0
102,20304,302,408,2016-01,0.0
102,20304,302,408,2016-02,0.32313597311090086
102,20304,302,408,2016-03,7.876306436318651
102,20304,302,408,2016-04,5.169038604184357
102,20304,302,408,2016-05,25.347220278930838
102,20304,302,408,2016-06,10.36180987307856
102,20304,302,408,2016-07,14.292727124755407
102,20304,302,408,2016-08,14.597742125536492
102,20304,302,408,2016-09,15.446472610703157
102,20304,302,408,2016-10,20.908954203008882
102,20304,302,408,2016-11,67.07348981079281
102,20304,302,408,2016-12,95.68655873849916
102,20304,302,408,2017-01,151.00116874429668
102,20304,302,408,2017-02,72.9833477627531
102,20304,302,408,2017-03,225.25997991449228
102,20304,302,408,2017-04,44.73857426213814
102,20304,302,408,2017-05,233.7761255905962
102,20304,302,408,2017-06,97.78098016074276
102,20304,302,408,2017-07,113.75946777444587
102,20304,302,408,2017-08,126.07292577564534
102,20304,302,408,2017-09,131.9541094548718
102,20304,302,408,2017-10,171.38569983881501
102,20304,302,408,2017-11,503.2885351802012
102,20304,302,408,2017-12,673.6680204879963
102,20304,302,408,2018-01,1053.597349813517
102,20304,302,408,2018-02,237.9827576972802
102,20304,302,408,2018-03,1251.607537105706
102,20304,302,408,2018-04,135.59456879870623
102,20304,302,408,2018-05,649.0761691659249
102,20304,302,408,2018-06,138.88173964383108
102,20304,302,408,2018-07,149.89563430211953
102,20304,302,408,2018-08,106.41191513218905
102,20304,302,408,2018-09,62.48677257166201
102,20304,302,408,2018-10,47.772263458423595
102,20304,302,408,2018-11,63.50697666992731
102,20304,302,408,2018-12,0.0
102,20304,302,408,2019-01,0.0
102,20304,302,408,2019-02,0.0
102,20304,302,408,2019-03,0.0
102,20311,307,403,2015-09,0.0
102,20311,307,403,2015-10,0.0
102,20311,307,403,2015-11,0.0
102,20311,307,403,2015-12,0.0
102,20311,307,403,2016-01,0.0
102,20311,307,403,2016-02,0.0772788267705575
102,20311,307,403,2016-03,0.0
102,20311,307,403,2016-04,0.108940382263753
102,20311,307,403,2016-05,0.27850802451034445
102,20311,307,403,2016-06,0.5642912100866376
102,20311,307,403,2016-07,0.5785417205914106
102,20311,307,403,2016-08,0.6455215589914204
102,20311,307,403,2016-09,1.168708174917722
102,20311,307,403,2016-10,0.9988151534388031
102,20311,307,403,2016-11,0.7789666877412491
102,20311,307,403,2016-12,1.9300177390235373
102,20311,307,403,2017-01,0.5900382502767929
102,20311,307,403,2017-02,0.0
102,20311,307,403,2017-03,2.764477307341061
102,20311,307,403,2017-04,2.649765180910449
102,20311,307,403,2017-05,2.473201118715127
102,20311,307,403,2017-06,3.380044332763956
102,20311,307,403,2017-07,2.7000697250720966
102,20311,307,403,2017-08,0.0
102,20311,307,403,2017-09,0.0
102,20311,307,403,2017-10,0.0
102,20311,307,403,2017-11,36.40599028157
102,20311,307,403,2017-12,1436.121746362049
102,20311,307,403,2018-01,606.2858728827362
102,20311,307,403,2018-02,0.0
102,20311,307,403,2018-03,0.0
102,20311,307,403,2018-04,0.0
102,20311,307,403,2018-05,0.0
102,20311,307,403,2018-06,0.0
102,20311,307,403,2018-07,0.0
102,20311,307,403,2018-08,0.0
102,20311,307,403,2018-09,0.0
102,20311,307,403,2018-10,0.0
102,20311,307,403,2018-11,0.0
102,20311,307,403,2018-12,0.0
102,20311,307,403,2019-01,0.0
102,20311,307,403,2019-02,0.0
102,20311,307,403,2019-03,0.0
102,20312,306,407,2015-09,0.0
102,20312,306,407,2015-10,5.421616138792759
102,20312,306,407,2015-11,13.78603959148414
102,20312,306,407,2015-12,0.0
102,20312,306,407,2016-01,349.4971408712757
102,20312,306,407,2016-02,21.75027990372039
102,20312,306,407,2016-03,3813.4965427813977
102,20312,306,407,2016-04,2331.8289577151886
102,20312,306,407,2016-05,1487.2547682833604
102,20312,306,407,2016-06,1357.3945603591635
102,20312,306,407,2016-07,25.732792878467457
102,20312,306,407,2016-08,66.19268458825678
102,20312,306,407,2016-09,34.80488019493631
102,20312,306,407,2016-10,22.990859164441876
102,20312,306,407,2016-11,0.0
102,20312,306,407,2016-12,0.0
102,20312,306,407,2017-01,0.0
102,20312,306,407,2017-02,8.903638714103625
102,20312,306,407,2017-03,28.108117660300696
102,20312,306,407,2017-04,17.450286606028904
102,20312,306,407,2017-05,11.784162973778642
102,20312,306,407,2017-06,10.863817959867959
102,20312,306,407,2017-07,0.2717425332194766
102,20312,306,407,2017-08,0.8609984907017325
102,20312,306,407,2017-09,0.378216932987128
102,20312,306,407,2017-10,0.4226928320234029
102,20312,306,407,2017-11,0.008558770498375348
102,20312,306,407,2017-12,0.0
102,20312,306,407,2018-01,0.0
102,20312,306,407,2018-02,0.0
102,20312,306,407,2018-03,0.0
102,20312,306,407,2018-04,0.0
102,20312,306,407,2018-05,0.0
102,20312,306,407,2018-06,0.0
102,20312,306,407,2018-07,0.0
102,20312,306,407,2018-08,0.0
102,20312,306,407,2018-09,0.0
102,20312,306,407,2018-10,0.0
102,20312,306,407,2018-11,0.0
102,20312,306,407,2018-12,1.746709872670978
102,20312,306,407,2019-01,0.0
102,20312,306,407,2019-02,0.0
102,20312,306,407,2019-03,0.0
102,20313,305,412,2015-09,0.0
102,20313,305,412,2015-10,0.0
102,20313,305,412,2015-11,0.0
102,20313,305,412,2015-12,0.0
102,20313,305,412,2016-01,0.0
102,20313,305,412,2016-02,0.42937467581417754
102,20313,305,412,2016-03,4.97048217454282
102,20313,305,412,2016-04,5.3532212322702675
102,20313,305,412,2016-05,9.265797813839624
102,20313,305,412,2016-06,29.405630227023646
102,20313,305,412,2016-07,23.634732730599122
102,20313,305,412,2016-08,64.54504295737148
102,20313,305,412,2016-09,76.71073444943059
102,20313,305,412,2016-10,66.28833538331841
102,20313,305,412,2016-11,89.12573362464978
102,20313,305,412,2016-12,155.0571555748828
102,20313,305,412,2017-01,47.05764298295089
102,20313,305,412,2017-02,290.4314189418446
102,20313,305,412,2017-03,195.23541270572952
102,20313,305,412,2017-04,160.23581455069078
102,20313,305,412,2017-05,132.70580947777455
102,20313,305,412,2017-06,207.44870547050263
102,20313,305,412,2017-07,131.45305455667824
102,20313,305,412,2017-08,178.64870241084736
102,20313,305,412,2017-09,167.7368772258514
102,20313,305,412,2017-10,89.56000460315387
102,20313,305,412,2017-11,89.04402859191048
102,20313,305,412,2017-12,105.21672233979756
102,20313,305,412,2018-01,41.05474168840191
102,20313,305,412,2018-02,58.20306266219645
102,20313,305,412,2018-03,36.53765980439663
102,20313,305,412,2018-04,27.387741794195527
102,20313,305,412,2018-05,18.118443751572112
102,20313,305,412,2018-06,23.838229482838397
102,20313,305,412,2018-07,15.786551855936095
102,20313,305,412,2018-08,19.984941098546816
102,20313,305,412,2018-09,18.65652292128881
102,20313,305,412,2018-10,10.517204831518386
102,20313,305,412,2018-11,10.507118836551616
102,20313,305,412,2018-12,12.222784496169607
102,20313,305,412,2019-01,5.386984218985194
102,20313,305,412,2019-02,12.885838699266602
102,20313,305,412,2019-03,4.683001277397783
102,20316,301,405,2015-09,0.0
102,20316,301,405,2015-10,0.0
102,20316,301,405,2015-11,0.0
102,20316,301,405,2015-12,0.0
102,20316,301,405,2016-01,0.0
102,20316,301,405,2016-02,0.0
102,20316,301,405,2016-03,0.0
102,20316,301,405,2016-04,2.297000794502262
102,20316,301,405,2016-05,10.328987776919929
102,20316,301,405,2016-06,6.198770044888537
102,20316,301,405,2016-07,15.680980770695138
102,20316,301,405,2016-08,58.83857875268884
102,20316,301,405,2016-09,326.9795281375306
